"elapsed_time_second","latitude_degree","longitude_degree","altitude_meter","sea_water_temperature_degC","sea_water_salinity_psu","mass_concentration_of_chlorophyll_in_sea_water_ugram_per_liter","eastward_sea_water_velocity_meter_per_sec","northward_sea_water_velocity_meter_per_sec"
0,36.8027313654204,-121.828066327327,0,16.5334490604912,33.4400827721518,5.43744609152594,-0.0278174515344578,0.0218341219882895
0,36.8027313654204,-121.827750057424,0,16.5437258642904,33.4400362771954,5.40953987331678,-0.0273276912341356,0.0214048624778425
0,36.8027313654204,-121.827433787521,0,16.5540026680896,33.4399897822389,5.38230527753252,-0.0268379309338134,0.0209756029673956
0,36.8027313654204,-121.827117517617,0,16.5642794718888,33.4399432872825,5.35574230417328,-0.0263481706334912,0.0205463434569487
0,36.8027313654204,-121.826801247714,0,16.574556275688,33.4398967923261,5.32985095323894,-0.025858410333169,0.0201170839465018
0,36.8027313654204,-121.826484977811,0,16.5848330794873,33.4398502973697,5.30463122472957,-0.0253686500328468,0.0196878244360549
0,36.8027313654204,-121.826168707908,0,16.5951098832865,33.4398038024133,5.28008311864521,-0.0248788897325245,0.019258564925608
0,36.8027313654204,-121.825852438004,0,16.6053866870857,33.4397573074569,5.25620663498581,-0.0243891294322023,0.018829305415161
0,36.8027313654204,-121.825536168101,0,16.6156634908845,33.4397108125005,5.23300177375232,-0.0238993691319021,0.0184000459047334
0,36.8027313654204,-121.825219898198,0,16.6259402946837,33.4396643175441,5.21046853494282,-0.0234096088315799,0.0179707863942865
0,36.8027313654204,-121.824903628295,0,16.6362170984829,33.4396178225876,5.18860691855821,-0.0229198485312577,0.0175415268838396
0,36.8027313654204,-121.824587358392,0,16.6464939022821,33.4395713276312,5.16741692459857,-0.0224300882309355,0.0171122673733927
0,36.8027313654204,-121.824271088488,0,16.6567707060813,33.4395248326748,5.14689855306395,-0.0219403279306133,0.0166830078629458
0,36.8027313654204,-121.823954818585,0,16.6670475098805,33.4394783377184,5.12705180395423,-0.0214505676302911,0.0162537483524988
0,36.8027313654204,-121.823638548682,0,16.6773243136798,33.439431842762,5.10787667726952,-0.0209608073299688,0.0158244888420519
0,36.8027313654204,-121.823322278779,0,16.687601117479,33.4393853478056,5.08937317300972,-0.0204710470296466,0.015395229331605
0,36.8027313654204,-121.823006008876,0,16.6978779212782,33.4393388528492,5.07154129117488,-0.0199812867293244,0.0149659698211581
0,36.8027313654204,-121.822689738972,0,16.7081547250774,33.4392923578928,5.05438103176506,-0.0194915264290022,0.0145367103107112
0,36.8027313654204,-121.822373469069,0,16.7184315288762,33.4392458629364,5.03789239478091,-0.019001766128702,0.0141074508002836
0,36.8027313654204,-121.822057199166,0,16.7287083326754,33.4391993679799,5.02207538022093,-0.0185120058283798,0.0136781912898366
0,36.8027313654204,-121.821740929263,0,16.7389851364746,33.4391528730235,5.00692998808596,-0.0180222455280576,0.0132489317793897
0,36.8027313654204,-121.82142465936,0,16.7492619402738,33.4391063780671,4.99245621837589,-0.0175324852277354,0.0128196722689428
0,36.8027313654204,-121.821108389456,0,16.7595387440731,33.4390598831107,4.97865407109079,-0.0170427249274132,0.0123904127584959
0,36.8027313654204,-121.820792119553,0,16.7698155478723,33.4390133881543,4.96552354623071,-0.0165529646270909,0.011961153248049
0,36.8027313654204,-121.82047584965,0,16.7800923516715,33.4389668931979,4.95306464379552,-0.0160632043267687,0.0115318937376021
0,36.8027313654204,-121.820159579747,0,16.7903691554707,33.4389203982415,4.94127736378536,-0.0155734440264465,0.0111026342271552
0,36.8027313654204,-121.819843309844,0,16.7992901247799,33.4388631671132,4.932367436143,-0.0151698002260423,0.0106682202221805
0,36.8027313654204,-121.81952703994,0,16.8068249156252,33.4387949595344,4.92609076250088,-0.0148542002381273,0.0102285363635344
0,36.8027313654204,-121.819210770037,0,16.8143597064704,33.4387267519557,4.9200929782454,-0.0145386002502122,0.00978885250488837
0,36.8027313654204,-121.818894500134,0,16.8218944973156,33.4386585443769,4.91437408337655,-0.0142230002622971,0.0093491686462423
0,36.8027313654204,-121.818578230231,0,16.8294292881608,33.4385903367981,4.90893407789435,-0.013907400274382,0.00890948478759623
0,36.8029845895057,-121.829647676843,0,16.4863732266987,33.4399466536207,5.57803237055616,-0.0301435365601194,0.023804278185683
0,36.8029845895057,-121.82933140694,0,16.496625816604,33.4399020676039,5.54684782073787,-0.0296528180219848,0.023375233656244
0,36.8029845895057,-121.829015137037,0,16.5068784065093,33.439857481587,5.51633752403386,-0.0291620994838501,0.022946189126805
0,36.8029845895057,-121.828698867133,0,16.5171309964146,33.4398128955702,5.48650148044413,-0.0286713809457155,0.0225171445973659
0,36.8029845895057,-121.82838259723,0,16.5273835863198,33.4397683095533,5.45733968996867,-0.0281806624075808,0.0220881000679269
0,36.8029845895057,-121.828066327327,0,16.5376361762247,33.4397237235365,5.42885215260872,-0.0276899438694682,0.0216590555385071
0,36.8029845895057,-121.827750057424,0,16.54788876613,33.4396791375197,5.40103886836177,-0.0271992253313336,0.0212300110090681
0,36.8029845895057,-121.827433787521,0,16.5581413560352,33.4396345515028,5.3738998372291,-0.0267085067931989,0.0208009664796291
0,36.8029845895057,-121.827117517617,0,16.5683939459405,33.439589965486,5.3474350592107,-0.0262177882550643,0.02037192195019
0,36.8029845895057,-121.826801247714,0,16.5786465358458,33.4395453794691,5.32164453430658,-0.0257270697169296,0.019942877420751
0,36.8029845895057,-121.826484977811,0,16.5888991257511,33.4395007934523,5.29652826251666,-0.025236351178795,0.019513832891312
0,36.8029845895057,-121.826168707908,0,16.5991517156564,33.4394562074354,5.27208624384108,-0.0247456326406603,0.0190847883618729
0,36.8029845895057,-121.825852438004,0,16.6094043055617,33.4394116214186,5.24831847827977,-0.0242549141025257,0.0186557438324339
0,36.8029845895057,-121.825536168101,0,16.6196568954665,33.4393670354018,5.22522496583375,-0.0237641955644131,0.0182266993030142
0,36.8029845895057,-121.825219898198,0,16.6299094853718,33.4393224493849,5.20280570650095,-0.0232734770262784,0.0177976547735751
0,36.8029845895057,-121.824903628295,0,16.640162075277,33.4392778633681,5.18106070028244,-0.0227827584881438,0.0173686102441361
0,36.8029845895057,-121.824587358392,0,16.6504146651823,33.4392332773512,5.15998994717819,-0.0222920399500091,0.0169395657146971
0,36.8029845895057,-121.824271088488,0,16.6606672550876,33.4391886913344,5.13959344718822,-0.0218013214118745,0.016510521185258
0,36.8029845895057,-121.823954818585,0,16.6709198449929,33.4391441053176,5.11987120031247,-0.0213106028737398,0.016081476655819
0,36.8029845895057,-121.823638548682,0,16.6811724348982,33.4390995193007,5.10082320655104,-0.0208198843356051,0.01565243212638
0,36.8029845895057,-121.823322278779,0,16.6914250248035,33.4390549332839,5.08244946590389,-0.0203291657974705,0.0152233875969409
0,36.8029845895057,-121.823006008876,0,16.7016776147087,33.439010347267,5.06474997837101,-0.0198384472593359,0.0147943430675019
0,36.8029845895057,-121.822689738972,0,16.711930204614,33.4389657612502,5.0477247439524,-0.0193477287212012,0.0143652985380629
0,36.8029845895057,-121.822373469069,0,16.7221827945188,33.4389211752333,5.03137376264878,-0.0188570101830886,0.0139362540086431
0,36.8029845895057,-121.822057199166,0,16.7324353844241,33.4388765892165,5.01569703445869,-0.0183662916449539,0.0135072094792041
0,36.8029845895057,-121.821740929263,0,16.7426879743294,33.4388320031997,5.00069455938287,-0.0178755731068193,0.013078164949765
0,36.8029845895057,-121.82142465936,0,16.7529405642347,33.4387874171828,4.98636633742133,-0.0173848545686846,0.012649120420326
0,36.8029845895057,-121.821108389456,0,16.76319315414,33.438742831166,4.972712368574,-0.01689413603055,0.012220075890887
0,36.8029845895057,-121.820792119553,0,16.7734457440453,33.4386982451491,4.95973265284101,-0.0164034174924153,0.0117910313614479
0,36.8029845895057,-121.82047584965,0,16.7836983339505,33.4386536591323,4.94742719022228,-0.0159126989542807,0.0113619868320089
0,36.8029845895057,-121.820159579747,0,16.7939509238558,33.4386090731155,4.93579598071783,-0.015421980416146,0.0109329423025699
0,36.8029845895057,-121.819843309844,0,16.8028412279575,33.4385523373224,4.92703515611286,-0.015018446504597,0.0104988328397979
0,36.8029845895057,-121.81952703994,0,16.8103387578993,33.4384831798376,4.92089685322095,-0.0147040484371939,0.0100595450889553
0,36.8029845895057,-121.819210770037,0,16.8178362878411,33.4384140223528,4.9150353195345,-0.0143896503697907,0.0096202573381126
0,36.8029845895057,-121.818894500134,0,16.8253338177829,33.438344864868,4.9094505550534,-0.0140752523023876,0.00918096958726995
0,36.8029845895057,-121.818578230231,0,16.8328313477247,33.4382757073832,4.90414255977776,-0.0137608542349844,0.00874168183642729
0,36.8032378135909,-121.829647676843,0,16.4906814119019,33.4395780603076,5.56905538830119,-0.030020820084192,0.0236281368308613
0,36.8032378135909,-121.82933140694,0,16.5009097879132,33.4395353832303,5.53795128008235,-0.0295291433082449,0.0231993072824302
0,36.8032378135909,-121.829015137037,0,16.5111381639246,33.4394927061531,5.50752406080913,-0.0290374665322978,0.022770477733999
0,36.8032378135909,-121.828698867133,0,16.5213665399359,33.4394500290758,5.47777373048153,-0.0285457897563507,0.0223416481855679
0,36.8032378135909,-121.82838259723,0,16.5315949159473,33.4394073519985,5.4487002890996,-0.0280541129804036,0.0219128186371367
0,36.8032378135909,-121.828066327327,0,16.5418232919582,33.4393646749213,5.42030373666453,-0.0275624362044786,0.0214839890887248
0,36.8032378135909,-121.827750057424,0,16.5520516679695,33.439321997844,5.39258407317374,-0.0270707594285315,0.0210551595402937
0,36.8032378135909,-121.827433787521,0,16.5622800439809,33.4392793207667,5.36554129862857,-0.0265790826525844,0.0206263299918625
0,36.8032378135909,-121.827117517617,0,16.5725084199922,33.4392366436894,5.33917541302907,-0.0260874058766374,0.0201975004434314
0,36.8032378135909,-121.826801247714,0,16.5827367960036,33.4391939666122,5.31348641637514,-0.0255957291006903,0.0197686708950002
0,36.8032378135909,-121.826484977811,0,16.5929651720149,33.4391512895349,5.28847430866681,-0.0251040523247432,0.0193398413465691
0,36.8032378135909,-121.826168707908,0,16.6031935480263,33.4391086124576,5.26413908990411,-0.0246123755487961,0.0189110117981379
0,36.8032378135909,-121.825852438004,0,16.6134219240376,33.4390659353803,5.24048076008707,-0.024120698772849,0.0184821822497068
0,36.8032378135909,-121.825536168101,0,16.6236503000485,33.4390232583031,5.21749931921661,-0.023629021996924,0.0180533527012949
0,36.8032378135909,-121.825219898198,0,16.6338786760598,33.4389805812258,5.19519476729072,-0.0231373452209769,0.0176245231528637
0,36.8032378135909,-121.824903628295,0,16.6441070520712,33.4389379041485,5.1735671043105,-0.0226456684450298,0.0171956936044326
0,36.8032378135909,-121.824587358392,0,16.6543354280825,33.4388952270712,5.15261633027585,-0.0221539916690827,0.0167668640560014
0,36.8032378135909,-121.824271088488,0,16.6645638040939,33.438852549994,5.13234244518681,-0.0216623148931356,0.0163380345075703
0,36.8032378135909,-121.823954818585,0,16.6747921801052,33.4388098729167,5.11274544904344,-0.0211706381171885,0.0159092049591391
0,36.8032378135909,-121.823638548682,0,16.6850205561166,33.4387671958394,5.09382534184563,-0.0206789613412415,0.015480375410708
0,36.8032378135909,-121.823322278779,0,16.6952489321279,33.4387245187622,5.07558212359344,-0.0201872845652944,0.0150515458622768
0,36.8032378135909,-121.823006008876,0,16.7054773081393,33.4386818416849,5.05801579428686,-0.0196956077893473,0.0146227163138457
0,36.8032378135909,-121.822689738972,0,16.7157056841506,33.4386391646076,5.04112635392596,-0.0192039310134002,0.0141938867654145
0,36.8032378135909,-121.822373469069,0,16.7259340601615,33.4385964875303,5.02491380251137,-0.0187122542374752,0.0137650572170026
0,36.8032378135909,-121.822057199166,0,16.7361624361729,33.4385538104531,5.00937814004161,-0.0182205774615281,0.0133362276685715
0,36.8032378135909,-121.821740929263,0,16.7463908121842,33.4385111333758,4.99451936651747,-0.017728900685581,0.0129073981201403
0,36.8032378135909,-121.82142465936,0,16.7566191881956,33.4384684562985,4.98033748193895,-0.0172372239096339,0.0124785685717092
0,36.8032378135909,-121.821108389456,0,16.7668475642069,33.4384257792213,4.96683248630609,-0.0167455471336868,0.012049739023278
0,36.8032378135909,-121.820792119553,0,16.7770759402182,33.438383102144,4.95400437961874,-0.0162538703577397,0.0116209094748469
0,36.8032378135909,-121.82047584965,0,16.7873043162296,33.4383404250667,4.94185316187712,-0.0157621935817926,0.0111920799264157
0,36.8032378135909,-121.820159579747,0,16.7975326922409,33.4382977479894,4.93037883308106,-0.0152705168058455,0.0107632503779846
0,36.8032378135909,-121.819843309844,0,16.8063923311351,33.4382415075316,4.92176701834002,-0.0148670927831517,0.0103294454574153
0,36.8032378135909,-121.81952703994,0,16.8138526001735,33.4381714001408,4.9157660715185,-0.0145538966362605,0.00989055381437608
0,36.8032378135909,-121.819210770037,0,16.8213128692118,33.43810129275,4.91003978181093,-0.0142407004893693,0.00945166217133684
0,36.8032378135909,-121.818894500134,0,16.8287731382502,33.4380311853592,4.90458814921741,-0.013927504342478,0.0090127705282976
0,36.8032378135909,-121.818578230231,0,16.8362334072886,33.4379610779684,4.89941117373783,-0.0136143081955868,0.00857387888525836
0,36.8034910376761,-121.829647676843,0,16.4949895971051,33.4392094669945,5.5601205721798,-0.0298981036082645,0.0234519954760396
0,36.8034910376761,-121.82933140694,0,16.5051937592225,33.4391686988568,5.52909756664426,-0.029405468594505,0.0230233809086163
0,36.8034910376761,-121.829015137037,0,16.5153979213399,33.4391279307191,5.49875409102771,-0.0289128335807455,0.0225947663411931
0,36.8034910376761,-121.828698867133,0,16.5256020834573,33.4390871625814,5.4690901453301,-0.028420198566986,0.0221661517737698
0,36.8034910376761,-121.82838259723,0,16.5358062455747,33.4390463944437,5.44010572955153,-0.0279275635532264,0.0217375372063465
0,36.8034910376761,-121.828066327327,0,16.5460104076917,33.439005626306,5.41180084369319,-0.027434928539489,0.0213089226389425
0,36.8034910376761,-121.827750057424,0,16.5562145698091,33.4389648581683,5.38417548775256,-0.0269422935257295,0.0208803080715192
0,36.8034910376761,-121.827433787521,0,16.5664187319265,33.4389240900306,5.35722966173087,-0.02644965851197,0.020451693504096
0,36.8034910376761,-121.827117517617,0,16.5766228940439,33.4388833218929,5.33096336562823,-0.0259570234982104,0.0200230789366727
0,36.8034910376761,-121.826801247714,0,16.5868270561613,33.4388425537552,5.30537659944457,-0.0254643884844509,0.0195944643692494
0,36.8034910376761,-121.826484977811,0,16.5970312182787,33.4388017856175,5.2804693631799,-0.0249717534706914,0.0191658498018262
0,36.8034910376761,-121.826168707908,0,16.6072353803962,33.4387610174798,5.25624165683417,-0.0244791184569319,0.0187372352344029
0,36.8034910376761,-121.825852438004,0,16.6174395425136,33.4387202493421,5.23269348040748,-0.0239864834431723,0.0183086206669796
0,36.8034910376761,-121.825536168101,0,16.6276437046305,33.4386794812044,5.20982483390078,-0.0234938484294349,0.0178800060995756
0,36.8034910376761,-121.825219898198,0,16.6378478667479,33.4386387130667,5.18763571731204,-0.0230012134156754,0.0174513915321523
0,36.8034910376761,-121.824903628295,0,16.6480520288653,33.438597944929,5.16612613064229,-0.0225085784019159,0.0170227769647291
0,36.8034910376761,-121.824587358392,0,16.6582561909828,33.4385571767912,5.14529607389147,-0.0220159433881563,0.0165941623973058
0,36.8034910376761,-121.824271088488,0,16.6684603531002,33.4385164086535,5.1251455470597,-0.0215233083743968,0.0161655478298825
0,36.8034910376761,-121.823954818585,0,16.6786645152176,33.4384756405158,5.10567455014691,-0.0210306733606373,0.0157369332624593
0,36.8034910376761,-121.823638548682,0,16.688868677335,33.4384348723781,5.08688308315311,-0.0205380383468777,0.015308318695036
0,36.8034910376761,-121.823322278779,0,16.6990728394524,33.4383941042404,5.06877114607826,-0.0200454033331182,0.0148797041276127
0,36.8034910376761,-121.823006008876,0,16.7092770015698,33.4383533361027,5.05133873892244,-0.0195527683193587,0.0144510895601895
0,36.8034910376761,-121.822689738972,0,16.7194811636872,33.438312567965,5.03458586168561,-0.0190601333055992,0.0140224749927662
0,36.8034910376761,-121.822373469069,0,16.7296853258042,33.4382717998273,5.01851251436846,-0.0185674982918618,0.0135938604253622
0,36.8034910376761,-121.822057199166,0,16.7398894879216,33.4382310316896,5.00311869696953,-0.0180748632781022,0.0131652458579389
0,36.8034910376761,-121.821740929263,0,16.750093650039,33.4381902635519,4.98840440948964,-0.0175822282643427,0.0127366312905156
0,36.8034910376761,-121.82142465936,0,16.7602978121564,33.4381494954142,4.97436965192874,-0.0170895932505832,0.0123080167230924
0,36.8034910376761,-121.821108389456,0,16.7705019742738,33.4381087272765,4.96101442428683,-0.0165969582368236,0.0118794021556691
0,36.8034910376761,-121.820792119553,0,16.7807061363912,33.4380679591388,4.9483387265639,-0.0161043232230641,0.0114507875882458
0,36.8034910376761,-121.82047584965,0,16.7909102985087,33.4380271910011,4.93634255875991,-0.0156116882093046,0.0110221730208226
0,36.8034910376761,-121.820159579747,0,16.8011144606261,33.4379864228634,4.92502592087497,-0.0151190531955451,0.0105935584533993
0,36.8034910376761,-121.819843309844,0,16.8099434343127,33.4379306777408,4.91656302282431,-0.0147157390617064,0.0101600580750327
0,36.8034910376761,-121.81952703994,0,16.8173664424476,33.437859620444,4.91069841739325,-0.0144037448353271,0.0097215625397969
0,36.8034910376761,-121.819210770037,0,16.8247894505826,33.4377885631472,4.90510636507456,-0.0140917506089478,0.00928306700456107
0,36.8034910376761,-121.818894500134,0,16.8322124587175,33.4377175058503,4.89978686586834,-0.0137797563825685,0.00884457146932525
0,36.8034910376761,-121.818578230231,0,16.8396354668525,33.4376464485535,4.89473991977455,-0.0134677621561892,0.00840607593408942
0,36.8037442617614,-121.829647676843,0,16.4992977823083,33.4388408736814,5.55122792219212,-0.0297753871323371,0.0232758541212179
0,36.8037442617614,-121.82933140694,0,16.5094777305317,33.4388020144833,5.52028668042361,-0.0292817938807651,0.0228474545348025
0,36.8037442617614,-121.829015137037,0,16.5196576787552,33.4387631552851,5.4900276146895,-0.0287882006291932,0.0224190549483871
0,36.8037442617614,-121.828698867133,0,16.5298376269787,33.438724296087,5.46045072498984,-0.0282946073776212,0.0219906553619717
0,36.8037442617614,-121.82838259723,0,16.5400175752022,33.4386854368888,5.43155601132445,-0.0278010141260492,0.0215622557755563
0,36.8037442617614,-121.828066327327,0,16.5501975234252,33.4386465776907,5.40334347369481,-0.0273074208744994,0.0211338561891602
0,36.8037442617614,-121.827750057424,0,16.5603774716487,33.4386077184926,5.37581311209829,-0.0268138276229275,0.0207054566027448
0,36.8037442617614,-121.827433787521,0,16.5705574198721,33.4385688592944,5.34896492653606,-0.0263202343713555,0.0202770570163294
0,36.8037442617614,-121.827117517617,0,16.5807373680956,33.4385300000963,5.32279891700832,-0.0258266411197835,0.019848657429914
0,36.8037442617614,-121.826801247714,0,16.5909173163191,33.4384911408982,5.29731508351493,-0.0253330478682116,0.0194202578434986
0,36.8037442617614,-121.826484977811,0,16.6010972645426,33.4384522817001,5.27251342605593,-0.0248394546166396,0.0189918582570833
0,36.8037442617614,-121.826168707908,0,16.611277212766,33.4384134225019,5.24839394463137,-0.0243458613650676,0.0185634586706679
0,36.8037442617614,-121.825852438004,0,16.6214571609895,33.4383745633038,5.2249566392411,-0.0238522681134957,0.0181350590842525
0,36.8037442617614,-121.825536168101,0,16.6316371092125,33.4383357041057,5.20220150988632,-0.0233586748619459,0.0177066594978563
0,36.8037442617614,-121.825219898198,0,16.641817057436,33.4382968449075,5.18012855656486,-0.0228650816103739,0.017278259911441
0,36.8037442617614,-121.824903628295,0,16.6519970056595,33.4382579857094,5.15873777927779,-0.0223714883588019,0.0168498603250256
0,36.8037442617614,-121.824587358392,0,16.662176953883,33.4382191265113,5.13802917802517,-0.0218778951072299,0.0164214607386102
0,36.8037442617614,-121.824271088488,0,16.6723569021064,33.4381802673131,5.11800275280689,-0.021384301855658,0.0159930611521948
0,36.8037442617614,-121.823954818585,0,16.6825368503299,33.438141408115,5.09865850362299,-0.020890708604086,0.0155646615657794
0,36.8037442617614,-121.823638548682,0,16.6927167985534,33.4381025489169,5.07999643047349,-0.020397115352514,0.015136261979364
0,36.8037442617614,-121.823322278779,0,16.7028967467769,33.4380636897187,5.06201653335839,-0.0199035221009421,0.0147078623929486
0,36.8037442617614,-121.823006008876,0,16.7130766950003,33.4380248305206,5.04471881227767,-0.0194099288493701,0.0142794628065333
0,36.8037442617614,-121.822689738972,0,16.7232566432238,33.4379859713225,5.02810326723141,-0.0189163355977981,0.0138510632201179
0,36.8037442617614,-121.822373469069,0,16.7334365914468,33.4379471121243,5.01216989822017,-0.0184227423462483,0.0134226636337217
0,36.8037442617614,-121.822057199166,0,16.7436165396703,33.4379082529262,4.9969187052426,-0.0179291490946764,0.0129942640473063
0,36.8037442617614,-121.821740929263,0,16.7537964878938,33.4378693937281,4.98234968829943,-0.0174355558431044,0.012565864460891
0,36.8037442617614,-121.82142465936,0,16.7639764361173,33.4378305345299,4.96846284739065,-0.0169419625915324,0.0121374648744756
0,36.8037442617614,-121.821108389456,0,16.7741563843407,33.4377916753318,4.95525818251631,-0.0164483693399605,0.0117090652880602
0,36.8037442617614,-121.820792119553,0,16.7843363325642,33.4377528161337,4.94273569367632,-0.0159547760883885,0.0112806657016448
0,36.8037442617614,-121.82047584965,0,16.7945162807877,33.4377139569355,4.93089538087072,-0.0154611828368165,0.0108522661152294
0,36.8037442617614,-121.820159579747,0,16.8046962290112,33.4376750977374,4.91973724409951,-0.0149675895852446,0.010423866528814
0,36.8037442617614,-121.819843309844,0,16.8134945374903,33.43761984795,4.91142316956578,-0.0145643853402611,0.00999067069265013
0,36.8037442617614,-121.81952703994,0,16.8208802847218,33.4375478407472,4.9056938908453,-0.0142535930343937,0.00955257126521772
0,36.8037442617614,-121.819210770037,0,16.8282660319533,33.4374758335443,4.90023506932544,-0.0139428007285264,0.00911447183778531
0,36.8037442617614,-121.818894500134,0,16.8356517791848,33.4374038263415,4.89504670500631,-0.013632008422659,0.0086763724103529
0,36.8037442617614,-121.818578230231,0,16.8430375264163,33.4373318191386,4.89012879788787,-0.0133212161167916,0.00823827298292049
0,36.8039974858466,-121.829647676843,0,16.5036059675114,33.4384722803683,5.54237743833819,-0.0296526706564097,0.0230997127663962
0,36.8039974858466,-121.82933140694,0,16.513761701841,33.4384353301097,5.51151862142051,-0.0291581191670253,0.0226715281609887
0,36.8039974858466,-121.829015137037,0,16.5239174361705,33.4383983798512,5.48134463179471,-0.0286635676776409,0.0222433435555812
